ODATEDW,OSOURCE,TCODE,STATE,ZIP,MAILCODE,PVASTATE,DOB,NOEXCH,RECINHSE,RECP3,RECPGVG,RECSWEEP,MDMAUD,DOMAIN,CLUSTER,AGE,AGEFLAG,HOMEOWNR,CHILD03,CHILD07,CHILD12,CHILD18,NUMCHLD,INCOME,GENDER,WEALTH1,HIT,MBCRAFT,MBGARDEN,MBBOOKS,MBCOLECT,MAGFAML,MAGFEM,MAGMALE,PUBGARDN,PUBCULIN,PUBHLTH,PUBDOITY,PUBNEWFN,PUBPHOTO,PUBOPP,DATASRCE,MALEMILI,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,SOLP3,SOLIH,MAJOR,WEALTH2,GEOCODE,COLLECT1,VETERANS,BIBLE,CATLG,HOMEE,PETS,CDPLAY,STEREO,PCOWNERS,PHOTO,CRAFTS,FISHER,GARDENIN,BOATS,WALKER,KIDSTUFF,CARDS,PLATES,LIFESRC,PEPSTRFL,POP901,POP902,POP903,POP90C1,POP90C2,POP90C3,POP90C4,POP90C5,ETH1,ETH2,ETH3,ETH4,ETH5,ETH6,ETH7,ETH8,ETH9,ETH10,ETH11,ETH12,ETH13,ETH14,ETH15,ETH16,AGE901,AGE902,AGE903,AGE904,AGE905,AGE906,AGE907,CHIL1,CHIL2,CHIL3,AGEC1,AGEC2,AGEC3,AGEC4,AGEC5,AGEC6,AGEC7,CHILC1,CHILC2,CHILC3,CHILC4,CHILC5,HHAGE1,HHAGE2,HHAGE3,HHN1,HHN2,HHN3,HHN4,HHN5,HHN6,MARR1,MARR2,MARR3,MARR4,HHP1,HHP2,DW1,DW2,DW3,DW4,DW5,DW6,DW7,DW8,DW9,HV1,HV2,HV3,HV4,HU1,HU2,HU3,HU4,HU5,HHD1,HHD2,HHD3,HHD4,HHD5,HHD6,HHD7,HHD8,HHD9,HHD10,HHD11,HHD12,ETHC1,ETHC2,ETHC3,ETHC4,ETHC5,ETHC6,HVP1,HVP2,HVP3,HVP4,HVP5,HVP6,HUR1,HUR2,RHP1,RHP2,RHP3,RHP4,HUPA1,HUPA2,HUPA3,HUPA4,HUPA5,HUPA6,HUPA7,RP1,RP2,RP3,RP4,MSA,ADI,DMA,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,IC21,IC22,IC23,HHAS1,HHAS2,HHAS3,HHAS4,MC1,MC2,MC3,TPE1,TPE2,TPE3,TPE4,TPE5,TPE6,TPE7,TPE8,TPE9,PEC1,PEC2,TPE10,TPE11,TPE12,TPE13,LFC1,LFC2,LFC3,LFC4,LFC5,LFC6,LFC7,LFC8,LFC9,LFC10,OCC1,OCC2,OCC3,OCC4,OCC5,OCC6,OCC7,OCC8,OCC9,OCC10,OCC11,OCC12,OCC13,EIC1,EIC2,EIC3,EIC4,EIC5,EIC6,EIC7,EIC8,EIC9,EIC10,EIC11,EIC12,EIC13,EIC14,EIC15,EIC16,OEDC1,OEDC2,OEDC3,OEDC4,OEDC5,OEDC6,OEDC7,EC1,EC2,EC3,EC4,EC5,EC6,EC7,EC8,SEC1,SEC2,SEC3,SEC4,SEC5,AFC1,AFC2,AFC3,AFC4,AFC5,AFC6,VC1,VC2,VC3,VC4,ANC1,ANC2,ANC3,ANC4,ANC5,ANC6,ANC7,ANC8,ANC9,ANC10,ANC11,ANC12,ANC13,ANC14,ANC15,POBC1,POBC2,LSC1,LSC2,LSC3,LSC4,VOC1,VOC2,VOC3,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,HC9,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20,HC21,MHUC1,MHUC2,AC1,AC2,ADATE_2,ADATE_3,ADATE_4,ADATE_5,ADATE_6,ADATE_7,ADATE_8,ADATE_9,ADATE_10,ADATE_11,ADATE_12,ADATE_13,ADATE_14,ADATE_15,ADATE_16,ADATE_17,ADATE_18,ADATE_19,ADATE_20,ADATE_21,ADATE_22,ADATE_23,ADATE_24,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,RFA_11,RFA_12,RFA_13,RFA_14,RFA_15,RFA_16,RFA_17,RFA_18,RFA_19,RFA_20,RFA_21,RFA_22,RFA_23,RFA_24,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,RDATE_3,RDATE_4,RDATE_5,RDATE_6,RDATE_7,RDATE_8,RDATE_9,RDATE_10,RDATE_11,RDATE_12,RDATE_13,RDATE_14,RDATE_15,RDATE_16,RDATE_17,RDATE_18,RDATE_19,RDATE_20,RDATE_21,RDATE_22,RDATE_23,RDATE_24,RAMNT_3,RAMNT_4,RAMNT_5,RAMNT_6,RAMNT_7,RAMNT_8,RAMNT_9,RAMNT_10,RAMNT_11,RAMNT_12,RAMNT_13,RAMNT_14,RAMNT_15,RAMNT_16,RAMNT_17,RAMNT_18,RAMNT_19,RAMNT_20,RAMNT_21,RAMNT_22,RAMNT_23,RAMNT_24,RAMNTALL,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,LASTDATE,FISTDATE,NEXTDATE,TIMELAG,AVGGIFT,CONTROLN,HPHONE_D,RFA_2R,RFA_2F,RFA_2A,MDMAUD_R,MDMAUD_F,MDMAUD_A,CLUSTER2,GEOCODE2
9101,IMP,0,AR,72113, , ,3501,0, , , , ,XXXX,T1,35,63,E,H, , , , ,,4,F,9,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,24,53,3,6,7,3, , , ,9,03, , , , , , , , , , , , , , , , , , , ,X,2733,828,979,0,99,0,49,51,96,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,28,33,34,26,35,37,32,50,35,15,8,46,30,10,3,1,0,22,19,34,15,10,2,1,2,12,32,56,29,6,1,74,9,1,15,221,279,95,92,0,4,4,1,0,0,0,705,729,5,5,84,16,96,4,0,56,85,74,47,92,8,8,1,7,10,8,3,27,67,2,1,1,0,0,0,4,35,98,0,0,33,48,53,16,5,4,0,0,13,3,1,0,50,84,99,99,4400,319,693,458,456,481,469,16304,2,7,16,37,30,6,1,0,1,2,7,14,41,29,6,1,0,0,3,1,39,2,76,24,20,84,11,1,1,0,0,0,0,3,2,7,24,27,5,84,89,93,85,91,81,84,72,99,0,2,22,21,5,17,14,0,1,7,1,8,2,1,1,1,0,4,8,0,8,3,17,12,7,2,1,17,6,9,4,6,7,3,7,68,9,0,148,0,3,21,31,5,28,12,4,20,4,16,3,0,0,0,12,24,1,53,14,3,20,1,7,1,9,0,0,8,1,1,0,0,0,3,0,0,1,60,99,0,0,1,99,89,17,3,7,6,43,69,99,99,0,2,4,86,0,14,0,0,0,99,0,99,99,99,8,3,2,2,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9508,9507,9506,9504,9503,9502,9501,9411,9411,9410,9409,9407,9406,L3F,S3F,S3F,S4F,S3F,S4F,S4F,S4E,S4E,S4E,S4E,S4E,S3E,S4E,S3E,S2D,S2D,S2D,S2D,S2D,S2D,S2D,A1D,22,9702,53,4,9,,,,,,,,9601,,,9508,,,9504,9503,,,,9411,,,,,,,,,,,11,,,15,,,11,8,,,,10,,,,124,14,4,5,9112,15,9508,11,9601,9112,9205,5,8.8571428571,111441,1,L,3,F,X,X,X,15,B
9401,L04,28,FL,32605, , ,4504,0, , , , ,XXXX,C2,25,53,E,H, , , , ,,3,F,4,11,1,0,3,0,0,0,0,0,0,2,0,1,0,0,3,1,19,39,30,12,23,1, , , ,4,12, , , , , , , , , , , , , , , , , , ,2, ,2930,667,1280,99,0,0,48,52,87,9,0,4,6,1,1,1,0,0,1,0,0,2,1,3,29,34,37,32,39,43,22,41,36,22,19,32,22,9,7,7,4,17,18,30,19,16,15,6,14,33,31,36,18,6,1,42,15,6,37,154,228,59,51,1,39,38,34,0,0,0,542,581,4,4,44,56,94,6,3,27,52,38,19,68,32,9,1,7,25,29,14,14,62,10,3,6,0,1,1,4,10,62,0,5,34,48,48,13,4,26,13,2,16,5,34,1,21,51,84,95,2900,621,592,236,309,284,324,12249,27,25,19,13,14,2,0,0,0,17,21,22,18,19,3,0,0,0,16,2,47,17,71,29,23,70,18,2,2,1,0,3,7,1,1,2,16,19,3,57,73,82,64,80,63,64,62,38,99,8,24,12,9,11,18,0,1,11,2,6,2,2,1,2,0,5,6,3,1,0,22,3,3,2,0,11,27,7,7,12,23,1,5,51,9,0,140,3,7,25,19,10,20,16,3,36,3,15,20,0,1,0,10,19,1,39,34,30,17,1,3,1,8,1,0,3,1,0,2,0,0,1,1,0,12,37,85,6,1,8,96,58,14,3,17,0,11,31,54,84,16,7,2,37,7,53,1,1,2,94,5,95,99,97,6,2,6,2,9706,9606,9604,9604,9603,9602,9601,9511,,9510,9508,,,,9503,9502,9412,9411,9411,9410,9409,9407,9406,L1F,A1F,A1F,A1F,A1F,L1E,L1E,L2E, ,L2E,L2E, , , ,A1E,A1E,A1E,N2E,N2E,N2E,N2E,N2E,N1E,14,9702,33,6,12,,,,,,,,,,9512,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,42,3,2,10,9310,20,9512,20,9512,9310,9404,6,14,34322,1,L,1,F,X,X,X,33,C
9401,MBC,0,OK,73116, , ,0,0, , , , ,XXXX,S3,21,, , , , , , ,,,F,,0,,,,,,,,,,,,,,, ,0,0,0,0,0,0,0, , , ,,12, , , , , , , , , , , , , , , , , , , , ,473,142,161,99,0,0,46,54,97,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,49,52,40,50,54,26,35,43,22,9,9,21,19,18,9,13,13,15,34,20,18,32,6,29,10,41,49,34,15,6,74,4,5,17,198,294,98,97,0,1,1,1,0,0,0,4789,4539,11,10,96,4,90,10,18,36,88,85,35,94,6,1,0,1,2,12,2,21,55,21,0,1,0,93,98,99,99,99,78,2,95,83,82,15,3,1,1,0,4,0,0,0,99,99,99,99,5880,263,650,1388,1500,1127,1202,95393,2,4,0,7,8,11,15,3,49,0,0,0,8,9,12,14,3,54,25,0,75,1,26,74,5,91,0,0,0,0,0,0,0,9,0,11,12,13,0,35,48,74,28,74,28,11,17,0,0,0,41,26,0,22,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,9,18,13,2,7,23,0,17,3,0,3,0,14,76,6,0,160,0,0,5,24,0,48,23,18,7,3,13,10,0,0,0,20,45,0,0,9,46,0,0,12,2,15,0,0,1,1,0,0,2,2,8,0,0,0,68,99,0,0,0,99,91,50,14,38,0,4,16,23,27,73,0,0,90,0,10,0,0,0,99,0,99,99,99,21,4,19,5,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9509,,9506,,9503,,,9411,9411,9410,9409,,,L1F,A1F,A1F,A1F,L1D,A1D,A1D,A1D,A1D,A1D,A1D, ,A1D, ,A1D, , ,N1D,N1D,N1D,N1D, , ,12,9702,32,6,12,,,,,,,,9512,,,,,,,,,9412,,,,,,,,,,,,,20,,,,,,,,,5,,,,,,30,3,1,5,9412,20,9512,20,9512,9310,9412,14,10,113191,0,L,1,F,X,X,X,11,B
9601,NSH,1,FL,33126, , ,0,0, , , , ,XXXX,C3,33,, , , , , , ,,,M,,0,,,,,,,,,,,,,,, ,0,0,0,0,0,0,0, , , ,, , , , , , , , , , , , , , , , , , , , , ,28761,7614,10638,99,0,0,47,53,81,3,0,1,85,0,0,1,0,0,0,0,1,5,37,43,29,35,38,32,40,43,24,44,36,19,16,32,20,13,9,6,3,19,17,31,18,15,15,4,11,21,32,47,26,11,5,51,17,5,28,189,269,15,3,1,81,81,79,0,0,0,736,793,5,5,33,67,90,10,14,38,72,49,26,83,17,13,3,10,17,21,7,16,55,10,0,2,0,0,1,14,46,96,0,34,6,35,33,14,7,9,73,2,6,2,58,1,70,95,97,98,5000,127,528,274,276,311,316,11510,22,23,20,21,10,3,1,0,0,21,23,21,20,12,2,1,0,0,12,5,26,16,79,21,32,74,18,5,5,0,0,0,2,1,0,2,23,27,3,78,76,83,69,79,64,66,44,82,92,7,9,15,4,17,21,1,2,11,1,8,5,5,3,1,0,4,12,11,2,8,20,9,7,5,2,6,5,4,3,4,2,2,5,82,3,0,127,9,15,23,20,9,16,9,6,25,2,17,12,0,0,0,4,8,0,29,11,17,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,69,16,10,86,1,3,96,50,9,2,11,3,21,51,96,99,1,24,34,1,1,96,0,0,0,99,0,99,99,98,8,3,4,5,9706,9606,9604,,9603,9601,9601,,,,,,,,,,,,,,,,,L1G,F1G,F1G, ,F1G,P1G,P1G, , , , , , , , , , , , , , , , ,6,9702,13,5,11,,,,,9602,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,50,1,0,50,9602,50,9602,50,9602,9602,,,50,37513,0,L,1,G,X,X,X,25,A
9001,GRI,1,TX,75402, , ,4401,0, , , , ,XXXX,T2,40,54,E,U, , , , ,,5,M,,0,,,,,,,,,,,,,,,2,1,36,35,30,6,5,3, , , ,7, , , , , , , , , , , , , , , , , , , ,3,X,11117,3167,4361,0,67,33,49,51,95,3,0,1,3,0,0,0,0,0,0,0,3,0,0,1,35,44,47,37,47,50,24,41,37,22,11,20,18,17,13,11,9,17,16,31,20,17,25,10,23,25,35,40,23,7,2,64,10,9,17,171,248,64,63,1,24,23,22,3,3,0,663,714,4,3,65,35,89,11,22,35,73,63,29,85,15,6,1,4,13,18,2,19,57,19,1,2,0,1,3,12,36,76,0,6,38,50,51,14,4,7,17,11,10,2,20,2,11,32,69,93,1920,109,623,314,384,390,450,16313,19,18,18,16,18,7,1,0,2,10,17,18,20,22,9,2,0,2,28,4,45,7,45,55,8,83,12,1,0,0,0,0,2,2,1,15,13,20,8,37,66,78,55,74,53,67,57,81,94,2,17,14,3,11,16,0,2,9,2,13,7,4,2,2,0,5,32,5,3,2,16,6,3,2,1,5,8,5,4,7,5,2,7,74,4,1,120,8,15,32,20,4,14,8,3,20,2,16,5,0,1,0,18,36,1,32,23,31,11,1,8,1,8,0,0,9,0,0,0,0,0,0,0,0,1,72,96,3,0,1,95,64,22,5,19,2,13,29,56,89,11,0,0,47,14,36,0,0,3,99,1,72,99,92,9,3,8,6,9706,9606,9604,9604,9603,,9601,9511,,9510,9508,9507,9506,,9503,9502,9412,9411,9411,9410,9409,,9406,L1F,A1F,A1F,A1F,L1F, ,L1F,L1F, ,L1F,L1F,A1F,A1F, ,A1F,A1F,A1F,A1F,A1F,A1F,A1F, ,L2F,23,9702,56,6,13,,,,,,9601,,,,,,,,,,,,,,,,9406,,,,,,15,,,,,,,,,,,,,,,,15,105,7,7,10,9011,18,9301,15,9601,9011,9102,3,15,117665,0,L,1,F,X,X,X,37,C
8901,MAT,28,CA,92690-, , ,4901,0, , , , ,XXXX,C2,26,49, , , , , , ,,, ,,0,,,,,,,,,,,,,,, ,0,46,18,66,2,2,0, , , ,6, , , , , , , , , , , , , , , , , , , ,1,X,5323,1380,2093,99,0,0,49,51,91,1,0,3,14,0,1,0,1,0,0,0,11,0,0,3,29,35,38,31,38,42,26,44,37,18,17,31,24,13,7,5,3,19,17,30,18,16,11,4,9,24,35,41,23,8,3,52,15,3,29,174,253,64,23,0,35,35,31,0,0,0,1880,2041,8,8,60,40,97,3,2,38,66,49,27,79,21,11,1,10,19,21,10,20,63,8,0,1,0,37,90,99,99,99,6,9,35,49,48,14,5,13,22,0,11,3,26,0,88,94,96,97,5945,13,803,458,474,512,532,19549,9,10,15,24,24,11,4,1,2,6,11,16,21,27,12,4,1,2,8,2,39,5,72,28,15,79,10,1,1,0,0,1,6,4,0,8,22,29,7,67,81,92,71,88,68,61,45,71,99,6,15,17,4,18,16,0,3,10,0,10,1,3,4,1,1,11,13,5,5,4,18,8,6,3,2,7,7,8,1,6,1,2,8,78,5,0,140,2,6,16,32,14,20,10,4,31,3,20,12,1,3,0,12,24,0,44,21,19,13,0,4,1,7,0,0,3,6,1,1,0,1,1,0,0,12,48,83,11,3,4,98,58,13,3,10,1,32,38,94,99,1,26,8,64,1,34,0,0,0,99,0,99,99,99,9,3,5,3,9706,9606,9604,9604,9603,9602,9601,9511,,9510,9508,9507,9506,,9503,9502,9501,9411,9411,9410,9409,9407,9406,L2E,S2E,S2E,S2E,S2E,S2E,S2E,S2E, ,S2E,S2E,S3E,S3E, ,S3E,S4E,S4E,S3E,S2E,S2E,S2E,S2E,S2E,26,9702,70,6,12,,,,,,,,,,9509,,,,9504,,,,,,9410,,9407,,,,,,,,,,12,,,,10,,,,,,10,,13,158,17,10,3,8908,14,9312,12,9509,8902,8908,6,9.2941176471,131182,0,L,2,E,X,X,X,3,A
9501,ASK,1,WI,53215, , ,6401,0, , , , ,XXXX,U3,08,34,E,H, , , , ,,4,M,,0,,,,,,,,,,,,,,,2,0,42,24,14,7,0,0, , , ,, , , , , , , , , , , , , , , , , , , , , ,816,183,274,99,0,0,43,57,90,1,3,2,14,1,0,0,0,0,0,0,7,5,0,1,31,39,45,36,47,51,28,43,39,18,13,26,16,8,9,9,18,18,17,35,17,13,22,10,19,24,31,45,26,12,4,39,12,7,42,184,264,35,33,48,64,16,7,11,9,2,368,386,3,3,42,58,96,4,0,43,67,41,23,72,28,20,2,18,14,25,9,20,48,22,1,0,0,0,0,0,1,13,0,4,37,50,52,14,5,58,6,0,6,43,7,0,1,4,65,92,5080,111,617,207,219,256,279,10350,37,22,16,13,12,0,0,0,0,33,27,9,18,14,0,0,0,0,20,17,31,17,51,49,5,63,15,11,11,0,0,0,10,0,0,7,19,23,3,76,63,76,56,64,50,64,16,95,99,2,6,10,3,21,14,0,0,12,0,13,17,4,0,0,0,3,24,2,0,7,29,4,2,6,3,7,6,6,2,7,0,0,8,76,8,0,120,10,20,26,20,3,11,10,7,22,1,24,5,0,0,0,15,42,0,24,34,14,9,0,0,0,30,0,2,1,2,0,5,0,0,0,0,0,5,80,84,6,0,10,66,28,2,5,51,0,0,0,0,0,99,0,0,91,0,0,9,0,0,99,0,99,99,87,5,3,9,1,9706,9606,9604,9604,9603,,9512,9511,9510,9510,9509,,9506,,,,,,,,,,,L2G,N2G,N2G,N2G,N1E, ,F1E,F1E,F1E,F1E,F1E, ,P1E, , , , , , , , , , ,9,9702,22,6,14,,,,,,9601,,,,,,9506,,,,,,,,,,,,,,,,25,,,,,,10,,,,,,,,,,,35,2,2,10,9506,25,9601,25,9601,9506,9601,7,17.5,78540,0,L,2,G,X,X,X,45,B
8601,OMH,1,CA,91207, , ,2101,0,X, , , ,XXXX,S1,13,77,E,H, , , , ,,6,M,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,12,52,7,0,0, ,12, ,9,01, , , , , , , , , , , , , , , , , , , ,X,5459,1614,2017,99,0,0,48,52,84,0,0,14,6,1,1,4,1,5,0,0,2,0,1,2,43,48,51,42,50,53,19,33,40,27,9,11,20,20,17,14,9,14,12,30,23,21,35,9,30,17,39,45,27,11,3,65,6,7,21,186,270,93,92,0,7,7,6,0,0,0,5501,5231,9,8,95,5,97,3,7,30,80,72,27,90,10,3,1,2,9,17,3,12,49,24,0,0,0,98,98,99,99,99,93,1,78,68,68,14,4,2,5,0,2,1,2,0,71,82,85,85,4480,13,803,817,924,870,958,41734,6,5,5,9,19,15,12,4,24,3,2,4,7,21,17,13,4,29,28,3,67,3,36,64,5,83,11,1,1,0,0,0,1,3,1,0,19,25,4,70,62,74,51,72,51,56,52,99,0,1,29,24,3,18,17,1,1,1,0,4,2,0,0,1,0,4,14,3,1,6,14,14,5,2,3,15,8,9,1,7,0,0,18,64,8,3,146,5,8,16,22,8,22,20,11,14,1,15,9,0,0,0,10,22,0,12,12,52,2,0,6,1,6,0,0,2,3,1,1,0,0,0,0,0,33,36,58,7,10,25,97,81,35,11,32,2,7,13,25,48,52,4,1,92,1,7,0,0,0,99,0,99,99,99,20,3,8,8,9706,9606,9604,9604,9603,9602,9601,9511,,9510,9509,9507,9506,9504,9503,9502,9412,9411,9411,9410,9409,9407,9406,L1G,A1G,A1G,A1G,A1G,S2G,S2G,A1G, ,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,A1G,34,9702,122,6,28,,,,,,,,,,9509,,,,,,,,9412,,,,,,,,,,,,,,40,,,,,,,,35,,,,,1038,35,8,5,8812,50,9303,15,9512,8612,8704,4,29.657142857,5985,1,L,1,G,X,X,X,1,A
9401,IDE,2,NC,28150, , ,2001,0, , , , ,XXXX,T2,40,78,E,U, , , , ,,6,F,6,13,0,0,3,0,0,1,1,0,0,4,0,1,0,0,3,2,41,22,54,2,17,0, , , ,, , , , , , , , , , , , , , , , , , , , ,X,787,242,316,0,40,60,49,51,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,49,39,47,50,23,36,43,21,9,20,19,16,19,10,7,14,13,38,23,12,27,12,24,22,39,40,21,7,2,67,10,9,14,173,249,97,97,2,2,0,0,0,0,0,632,632,3,2,84,16,96,4,0,33,77,66,27,90,10,6,2,4,10,19,2,19,60,21,0,0,0,0,1,3,21,77,0,0,57,54,58,14,4,2,0,0,14,1,0,0,2,15,44,75,0,279,517,335,359,366,400,12889,12,22,18,31,11,7,0,0,0,3,21,25,31,13,8,0,0,0,30,6,36,6,38,63,12,82,8,0,0,0,0,0,2,8,2,19,11,17,0,36,70,81,59,81,53,73,63,99,0,0,7,15,11,11,19,0,0,5,0,17,10,0,4,0,0,10,23,4,6,4,17,7,3,2,0,0,9,14,1,2,17,0,15,61,4,0,120,8,14,30,25,12,6,6,3,25,4,15,8,1,2,0,20,41,0,22,25,54,0,1,7,1,13,0,0,9,0,0,0,0,0,3,0,0,0,70,99,0,0,0,99,82,31,17,25,0,0,4,29,71,29,0,0,46,2,33,17,0,2,90,10,84,99,97,6,2,11,8,9706,9606,9604,,9603,9602,9601,9511,9510,9511,9509,,9506,,9503,9502,9508,9411,9411,9410,9409,,9406,L3E,A3E,A3E, ,A2E,A2E,A2E,A2E,A2E,A2E,A2E, ,A1D, ,N2D,N1D,A2E,F1D,F1D,F1D,F1D, ,F1D,15,9702,33,5,10,,,,,9602,,,,9511,,,,,,,9506,,9411,,,,,,,,,5,,,,5,,,,,,,10,,5,,,,,30,5,2,5,9602,10,9506,5,9602,9402,9411,9,6,19224,1,L,3,E,X,X,X,37,C
9001,MON,1,CA,94558, , ,2501,0, , , , ,XXXX,C2,26,73,E,H, , , , ,,2,M,3,12,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,1,27,43,36,14,9,3, , , ,3, , , , , , , , , , , , , , , , , , , ,2,X,2346,519,934,99,0,0,43,57,93,0,1,1,10,0,0,0,0,0,0,0,8,1,0,1,41,49,54,45,52,56,17,40,41,19,9,18,17,11,11,11,24,15,18,34,16,17,34,21,32,38,29,32,16,6,3,43,17,20,20,139,220,54,46,2,33,31,22,12,12,0,1532,1574,6,6,55,45,96,4,21,25,56,42,17,65,35,8,2,6,17,33,6,13,47,33,0,0,0,11,54,91,99,99,2,14,28,46,44,12,5,15,18,11,12,8,22,1,73,91,94,96,8720,65,807,277,373,312,389,13493,29,18,16,19,13,4,0,0,0,16,15,14,27,22,6,0,0,0,36,8,37,7,59,41,8,78,6,2,2,0,0,1,9,4,0,19,13,20,5,40,56,72,44,69,43,71,43,94,99,2,14,8,4,16,8,1,3,24,3,12,6,1,2,3,0,7,10,1,0,1,22,10,3,7,2,15,8,3,7,14,9,3,9,59,5,1,120,13,12,26,21,10,13,5,2,23,1,16,8,0,1,0,12,27,2,43,9,36,0,0,7,1,7,0,0,6,1,1,0,4,0,0,0,0,13,52,84,10,1,6,89,47,17,4,23,1,13,24,33,59,41,5,6,80,1,15,0,0,5,99,1,99,99,98,10,2,4,4,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9508,9507,9506,9504,9503,9502,9501,9411,9411,9410,9409,9407,9406,L4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4E,S4D,S4D,S4D,S4D,S4D,S4D,S4D,S4D,26,9702,66,6,13,,,,,,,9512,9512,,9512,,9507,9507,9507,,,,,,9411,9408,9408,,,,,,,8,8,,10,,8,8,8,,,,,,9,6,6,250,36,17,2,9207,13,9412,10,9512,9002,9007,5,6.9444444444,165250,0,L,4,E,X,X,X,35,A
8701,STR,4,OR,97224, ,P,401,0, , , ,X,XXXX,S1,11,94,E,H, , , , ,,7,M,,0,,,,,,,,,,,,,,,2,0,25,28,35,8,4,1, ,12, ,, , ,Y, , , , , , , , , , , , , , , , ,2,X,2736,791,1072,55,0,45,47,53,96,0,0,3,2,0,1,0,0,0,0,0,1,0,0,1,39,46,47,39,49,51,23,36,42,22,7,17,23,17,12,13,11,15,15,33,21,16,32,11,29,21,40,39,24,9,4,66,10,8,16,172,255,45,44,1,26,25,24,0,0,0,1594,1758,5,5,85,15,81,19,1,32,74,66,28,85,15,4,1,3,10,20,5,18,55,23,0,0,0,29,56,87,96,99,7,1,55,61,62,14,3,4,21,28,4,2,8,1,56,79,86,94,6440,233,820,422,500,531,610,24714,14,10,17,18,21,7,4,1,8,6,8,19,17,24,8,5,1,11,34,1,59,4,58,42,18,83,9,2,2,0,0,0,3,4,2,42,21,24,3,70,66,77,57,75,56,77,74,65,0,2,19,21,6,19,11,1,0,11,2,4,3,1,2,2,0,4,12,4,2,14,17,6,7,3,0,9,10,5,2,8,4,1,9,75,3,0,140,2,7,22,30,4,25,10,5,22,3,18,6,0,0,0,12,25,1,28,9,35,4,1,6,1,11,0,1,4,1,1,1,0,1,0,1,0,6,48,93,2,1,4,97,70,24,5,13,14,35,41,79,89,11,2,4,54,0,34,8,0,4,83,17,68,99,99,12,4,6,6,9706,9606,9604,9604,9603,9602,9601,9511,9510,9509,9508,,,,9503,9502,9412,9411,9411,9410,9409,9407,9406,L1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F, , , ,L4D,A1D,A1D,S2D,S2D,S2D,S2D,S2D,S2D,27,9702,85,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5,21,12,0,9607,18,9504,0,9607,8702,8712,10,5.7380952381,9663,0,L,1,F,X,X,X,19,B
